Frame,LFSW,RFSW,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EM10
2832,0,5.1163,-0.0049,0.1416,-0.0928,-0.2002,-0.0586,-0.1465,0.0781,0.6102,-0.288,0.9129
2833,0,5.1163,0.0195,0.1025,0.083,-0.2343,0.0537,0.1367,0.1123,-1.074,-0.5028,-0.2734
2834,0,5.1163,-0.0049,0.083,0.1416,-0.2587,0.1172,0.2832,-0.0586,-1.5037,-0.4199,-0.5565
2835,0,5.1163,-0.0537,0.0098,0.0049,-0.2197,0.122,0.2636,-0.2246,1.2791,-0.1074,-0.3906
2836,0,5.1163,-0.0879,-0.0098,-0.1123,-0.1367,0.083,0.3271,-0.2002,4.6428,0.0928,-0.3613
2837,0,5.1163,-0.0781,0.0635,-0.0732,-0.0439,0.1513,0.1855,-0.1465,2.275,-0.0488,0.6249
2838,0,5.1163,-0.0195,0.1562,0.0342,0.0293,0.1513,0.0098,-0.0098,-1.1131,-0.0488,2.0553
2839,0,5.1163,-0.1123,-0.0439,-0.0683,0.1025,0.1123,-0.2002,0.0195,-0.581,0.2978,2.0211
2840,0,5.1163,-0.1904,-0.2978,-0.2246,0.2295,0.0146,-0.4052,-0.0781,1.0301,0.5663,1.24
2841,0,5.1163,-0.1074,-0.415,0.0244,0.2148,0.0488,-0.4687,-0.0195,-0.9471,0.1806,0.5614
2842,0,5.1163,-0.0976,-0.2587,0.2734,0.1758,0.166,-0.4784,0.0976,-2.1676,-0.2929,-0.7714
2843,0,5.1163,0.0195,-0.122,0.4345,0.1758,0.1904,-0.454,0.3027,-4.0765,-0.4687,-3.2758
2844,0,5.1163,0.1513,-0.1904,0.3759,0.1465,0.0049,-0.5028,0.4345,-4.6525,-0.371,-4.1936
2845,0,5.1163,-0.0049,-0.1123,0.1367,0.0586,-0.1904,-0.4638,0.4687,-1.3133,-0.1318,-2.7144
2846,0,5.1163,-0.1758,-0.0195,-0.0146,-0.0586,-0.332,-0.288,0.3124,2.1139,0.122,-0.7225
2847,0,5.1163,-0.1367,-0.0928,-0.1172,-0.1806,-0.166,-0.2197,0.0683,1.987,0.1758,0.9959
2848,0,5.1163,-0.1074,-0.1953,-0.2441,-0.3271,-0.3173,-0.1465,0.0195,1.1473,0.2197,2.0797
2849,0,5.1163,-0.1074,-0.3857,-0.4247,-0.4589,-0.2783,-0.0342,-0.0781,1.7282,0.1709,1.5378
2850,0,5.1163,-0.0537,0.0293,-0.3564,-0.4784,-0.2392,0.0049,-0.2441,1.367,0.2783,1.0106
2851,0,5.1163,-0.0293,0.4589,-0.1709,-0.498,-0.1953,0.1123,-0.2783,0.7909,0.4491,0.6005
2852,0,5.1163,-0.0635,0.5028,0.1806,-0.3661,0.0488,0.2783,-0.1904,0.3271,0.3173,0.1465
2853,0,5.1163,-0.0342,0.4199,0.415,-0.0244,0.1562,0.454,-0.122,0.5321,0.0928,-0.498
2854,0,5.1163,0.0488,0.249,0.581,0.3027,0.2392,0.5028,-0.1904,0.3369,0.0293,-1.1717
2855,0,5.1163,0.0928,0.1758,0.5565,0.581,0.2246,0.4491,-0.2734,0.9715,-0.0586,-0.5273
2856,0,5.1163,0.0391,0.0439,-0.1416,0.6884,0.122,0.3906,-0.3369,1.4988,0.0098,0.6932
2857,0,5.1163,0.0195,-0.0195,-0.2929,0.6493,0.0976,0.3173,-0.2832,0.2978,0.0098,1.0252
2858,0,5.1163,0.0537,0.0098,-0.3564,0.5028,0.0342,0.2197,-0.0537,-0.0781,-0.0391,0.9959
2859,0,5.1163,0.1904,-0.083,-0.6591,0.3564,0.0537,0.2783,0.2441,-2.4996,-0.2099,0.0586
2860,0,5.1163,0.1806,-0.1416,-0.5077,0.2099,0.0976,0.3076,0.3369,-1.6501,-0.2929,-0.8543
2861,0,5.1163,0.0879,-0.1318,-0.2002,0.0879,-0.0976,0.1953,0.205,2.7388,-0.1416,-0.4931
2862,0,5.1163,0.0391,-0.1611,0.0244,0.0049,-0.0146,0.1025,0.0146,2.0651,-0.0293,0.5663
2863,0,5.1163,0.0244,-0.0732,0.2587,-0.1367,-0.0586,0.0293,-0.1074,1.2986,-0.1025,0.7274
2864,0,5.1163,0.0537,-0.1513,0.2783,-0.2539,0.1806,0.166,-0.0342,-0.1513,-0.1074,1.1424
2865,0,5.1163,-0.0537,-0.3271,0.8251,-0.2441,0.5907,0.2343,0,-2.9829,-0.1172,1.0936
2866,0,5.1163,-0.1123,-0.3515,1.1082,-0.122,0.5663,-0.0146,0.0098,-3.0366,0,0.5858
2867,0,5.1163,-0.3906,-0.3759,0.8202,-0.1123,0.1611,-0.2832,-0.0488,-0.6395,0.0391,0.7958
2868,0,5.1163,-0.2929,-0.3759,0.0586,-0.122,0.0342,-0.415,0.0342,-0.1953,-0.1123,-0.2539
2869,0,5.1163,-0.0098,-0.2392,-0.5761,-0.1562,-0.1562,-0.5321,0.3173,-0.2295,-0.0391,-1.7038
2870,0,5.1163,0.2832,0.1465,-0.3027,-0.3222,-0.3124,-0.7177,0.1904,-0.1318,-0.0391,-2.3531
2871,0,5.1163,0.6786,0.3759,0.1758,-0.371,-0.537,-0.8006,0.2002,-0.6347,-0.0146,-2.236
2872,0,5.1163,0.537,0.3466,-0.2295,-0.3076,-0.6249,-0.7177,0.3564,-0.4101,0.1123,-0.7323
2873,0,5.1163,0.249,0.1513,-1.2547,-0.371,-0.4736,-0.4003,0.1513,-0.6932,0.1611,1.0252
2874,0,5.1163,0.1318,0.2539,-1.3035,-0.2002,-0.2148,0.0488,-0.122,0.6737,0.249,2.0797
2875,0,5.1163,-0.0195,0.2636,-0.9813,-0.0391,-0.0537,0.4491,-0.2539,0.8348,0.1611,1.6355
2876,0,5.1163,-0.0635,0.1513,-0.5419,0.3417,0.1758,0.6737,-0.1611,-0.6688,-0.0293,-0.1806
2877,0,5.1163,-0.0439,0.0879,-0.1562,0.6884,0.288,0.8592,-0.1562,-0.7225,-0.0195,-1.7478
2878,0,5.1163,-0.083,0.0391,0.0488,0.5565,0.2295,0.7274,-0.1758,0.1025,0.0146,-2.026
2879,0,5.1163,-0.083,0.0439,0.2002,0.4296,0.2246,0.5858,-0.1172,-0.288,0.1709,-1.1863
2880,0,5.1163,-0.1269,0.0293,0.3515,0.4443,0.1611,0.5273,0.0049,-0.3222,0.1855,-0.5712
2881,0,5.1163,-0.1465,-0.0244,0.4882,0.1025,-0.083,0.3173,0.1367,-2.5142,0.0781,0.2929
2882,0,5.1163,-0.122,-0.0635,0.5224,-0.3857,-0.1904,0.1562,-0.0439,-0.5614,0.0976,0.9666
2883,0,5.1163,-0.1416,-0.0488,0.5028,-0.7958,-0.1758,0.083,-0.2978,4.2376,0.1416,1.8161
2884,0,5.1163,-0.1904,-0.0049,0.3661,-0.8104,-0.454,-0.1562,-0.3076,6.2783,0.1806,2.1383
2885,0,5.1163,-0.2636,0.0635,0.2929,-0.2002,-0.2929,-0.7714,-0.2587,5.668,0.0781,0.537
2886,0,5.1163,-0.0732,-0.0391,0.7225,0.0976,0.2929,-1.0155,-0.0439,-1.8552,-0.2832,-0.7079
2887,0,5.1163,-0.0781,-0.2783,0.6298,-0.0537,0.1953,-1.2107,0.1074,-4.2327,-0.288,-0.2246
2888,0,5.1163,-0.2392,-0.3515,0.2978,-0.0195,-0.0195,-1.4353,0.1513,-1.45,-0.1367,-0.0342
2889,0,5.1163,-0.2978,-0.3027,0.0781,0.0928,0.2002,-1.3279,0.1953,-0.4345,0.0439,-0.0342
2890,0,5.1163,-0.2441,-0.2197,0.0488,0.1416,0.5224,-1.157,0.2734,-1.4939,0.0049,-0.4199
2891,0,5.1163,-0.2197,-0.1855,-0.0049,-0.1806,0.498,-1.1424,0.3124,-1.5915,-0.1123,-0.5858
2892,0,5.1163,-0.2002,-0.1562,-0.1611,-0.2441,0.2587,-0.537,0.1513,-1.2449,-0.1806,-0.0342
2893,0,5.1163,-0.1025,-0.0342,-0.2587,0.1074,0.1953,0.2295,0.0195,-0.8446,-0.0195,0.7616
2894,0,5.1163,-0.0293,-0.0195,-0.3466,0.5273,0.2343,0.9422,0.0781,-0.4833,0.166,0.7469
2895,0,5.1163,0.0146,0.0098,-0.3954,0.8397,0.1953,1.45,0.0488,0.3466,0.0488,0.8788
2896,0,5.1163,0.0976,0.0342,-0.4199,0.6591,-0.0683,1.6745,-0.0781,0.7323,0.0195,1.3865
2897,0,5.1163,0.2539,0.0879,-0.3954,0.4687,-0.2734,2.1334,-0.1806,0.7372,-0.0488,0.5468
2898,0,5.1163,0.3515,0.1953,-0.1953,0.5614,-0.1611,2.6119,-0.1562,1.1522,0.0586,-1.2888
2899,0,5.1163,0.371,0.2099,-0.083,0.5761,-0.1953,2.7974,-0.0488,0.454,-0.0098,-2.2897
2900,0,5.1163,0.4003,0.1709,-0.083,0.3906,-0.4003,2.5045,-0.1025,-0.3173,0,-1.8161
2901,0,5.1163,0.415,0.2441,-0.1074,0.122,-0.3124,1.5915,-0.1758,0.3173,0.0732,-0.7323
2902,0,5.1163,0.3613,0.2441,-0.166,-0.0879,-0.249,0.1904,-0.0391,1.8063,0.0976,0.0683
2903,0,5.1163,0.3808,0.288,0.0342,-0.2295,-0.0781,-0.9373,0.1465,1.5964,0.0342,0.2929
2904,0,5.1163,0.2832,0.2295,0.0781,-0.4247,0,-1.7478,0.1855,0.9715,0.0928,0.3661
2905,0,5.1163,0.1172,0.0098,-0.0146,-0.8055,-0.0683,-2.607,0.3417,1.24,0.0635,0.4394
2906,0,5.1163,-0.0537,-0.1806,0.0098,-0.8788,-0.2099,-3.1538,0.3515,0.9959,0.0146,0.4199
2907,0,5.1163,-0.1123,-0.2246,0.1172,-0.4491,-0.0635,-3.1879,-0.0439,-0.249,0.1513,0.3661
2908,0,5.1163,-0.1416,-0.2392,0.166,-0.3564,0.1025,-2.8169,-0.371,-1.3279,0.1074,0.332
2909,0,5.1163,-0.2783,-0.2587,0.0195,-0.2246,-0.0781,-2.1578,-0.4101,-0.5858,0.1904,0.3369
2910,0,5.1163,-0.4345,-0.3759,-0.1172,-0.581,-0.3124,-1.074,-0.3027,-0.2441,0.288,0.1709
2911,0,5.1163,-0.415,-0.4199,-0.0928,-1.3328,-0.3369,-0.0342,-0.2343,-0.786,-0.1513,0.1025
2912,0,5.1163,-0.2148,-0.332,-0.1172,-1.4255,-0.2099,0.4199,-0.1416,-0.9813,-0.2148,0.1367
2913,0,5.1163,0.0391,-0.166,-0.0391,-1.2888,-0.0732,0.9325,-0.1172,-0.8885,-0.2636,0.1318
2914,0,5.1163,0.1269,-0.0098,0.0928,-1.738,-0.1611,1.5671,-0.0537,-0.7372,-0.4833,0.0928
2915,0,5.1163,0.1269,0.0537,0.1123,-1.2205,-0.0586,1.8063,0.0146,-0.9081,-0.2539,0.1513
2916,0,5.1163,0.0683,0.0781,0.083,-0.3027,0.249,2.1578,0.0146,-0.9129,0.0879,0.0683
2917,0,5.1163,0.0683,0.2441,0.0976,0.6542,0.3954,2.2994,0.1074,-0.537,-0.1074,-0.0195
2918,0,5.1163,0.0732,0.3564,0.1123,2.2799,0.6054,1.9821,0.122,-0.4052,0.1123,-0.1123
2919,0,5.1163,-0.0342,0.332,-0.0732,3.2905,0.8055,1.4988,0.1074,-0.2832,0.454,-0.1758
2920,0,5.1163,-0.1123,0.3076,-0.1513,3.2465,0.7762,0.7469,0.0976,-0.0537,0.5419,-0.3906
2921,0,5.1163,-0.1855,0.205,-0.1416,2.7779,0.6102,-0.2832,0.1074,0.0635,0.3857,-0.4247
2922,0,5.1163,-0.1855,0.1367,-0.2002,2.3873,0.5028,-0.9959,0.166,0.0732,0.0781,-0.1025
2923,0,5.1163,-0.1367,0.0293,-0.0732,1.5964,0.2734,-1.1522,0.1416,0.083,-0.1465,0.0683
2924,0,5.1163,-0.0586,-0.0293,0.2343,0.6737,0.083,-1.4744,0.1562,0.083,-0.1562,0.0049
2925,0,5.1163,-0.1367,-0.2099,0.3124,-0.2343,-0.2197,-1.6941,0.2002,0.0781,-0.1904,0.0586
2926,0,5.1163,-0.1367,-0.4003,0.3906,-1.1082,-0.415,-1.45,0.166,0.1269,-0.2734,0.0049
2927,0,5.1163,-0.0244,-0.3466,0.1172,-1.4744,-0.3857,-1.2644,0.1416,0.205,-0.3076,0.0976
2928,0,5.1163,0.1318,-0.1416,-0.1806,-1.738,-0.2783,-0.9618,0.1074,0.3027,-0.2343,0.0439
2929,0,5.1163,0.1367,-0.0391,0.1855,-2.0016,-0.2392,-0.4882,0.0244,0.4247,-0.0195,0.0049
2930,0,5.1163,0.1172,-0.0537,-0.1562,-1.9137,-0.4638,-0.122,0.0098,0.4101,-0.1025,0.0146
2931,0,5.1163,0.0732,-0.1416,-0.3808,-1.6404,-0.7323,0.0781,-0.0146,0.371,0.0098,-0.0342
2932,0,5.1163,0.0195,-0.1269,0.2295,-1.0399,-0.3808,0.2539,-0.0781,0.3808,0.205,-0.0146
2933,0,5.1163,0.0049,-0.0781,0.4589,-0.1855,0.1318,1.0643,-0.1465,0.4101,0.4199,0.0049
2934,0,5.1163,-0.0781,0.0146,0.7323,0.415,0.5224,1.4939,-0.1904,0.581,0.4052,0.0586
2935,0,5.1163,0.0195,0.1123,1.0252,0.6347,0.2197,1.367,-0.2148,0.5517,0.2978,0.1513
2936,0,5.1163,0.2343,0.0439,-0.1806,0.8299,0.0781,1.5329,-0.1611,0.0342,0.1123,0.1318
2937,0,5.1163,0.205,-0.0781,-0.8055,0.8153,-0.1611,1.8991,-0.0781,-0.2441,-0.0976,0.0683
2938,0,5.1163,0.1416,-0.0488,-0.9715,0.3515,-0.4589,1.7136,-0.0586,-0.1123,-0.0488,0.0635
2939,0,5.1163,0.122,0.1074,-0.8397,0.0732,-0.4052,1.4792,-0.083,0.1367,0.0928,0.0293
2940,0,5.1163,-0.0098,0.1806,-0.5468,-0.249,-0.4394,0.8251,-0.0683,0.1465,0.2734,0.0635
2941,0,5.1163,-0.0244,0.205,-0.4296,-0.6737,-0.3271,-0.3661,-0.0488,0.1172,0.1953,-0.0342
2942,0,5.1163,0.0195,0.0879,-0.2002,-0.9032,-0.2002,-1.4353,-0.0098,0.1367,-0.1709,-0.1465
2943,0,5.1163,0.0537,0.0635,0.0146,-0.8055,-0.0195,-1.821,-0.0244,0.1074,-0.3417,-0.0586
2944,0,5.1163,0.0195,0.083,0.0879,-0.5321,-0.0488,-1.489,-0.083,0.1416,-0.1611,0.0293
2945,0,5.1163,0.0342,0.0732,0.1318,0.1074,0.1123,-1.5037,-0.0928,0.166,-0.1416,0.0879
2946,0,5.1163,-0.0146,-0.0146,0.2002,0.1465,0.2246,-1.3328,-0.0146,-0.0098,-0.0976,0.0391
2947,0,5.1163,-0.0488,-0.0488,0.2441,-0.0244,0.2929,-0.7518,-0.0049,-0.2343,-0.1562,-0.0928
2948,0,5.1163,-0.0146,-0.0488,0.2295,0.3808,0.4052,-0.664,-0.0098,-0.1758,-0.1806,0.0146
2949,0,5.1163,-0.0391,-0.1074,0.1513,0.498,0.498,-0.6688,0.0098,-0.1562,-0.1513,-0.0391
2950,0,5.1163,-0.0928,-0.1562,0.1269,0.5517,0.5419,-0.703,0.0391,-0.3027,-0.1416,-0.1269
2951,0,5.1163,-0.0732,-0.1318,0.2783,0.7177,0.4199,-0.5614,0.0683,-0.2197,-0.0537,0.0293
2952,0,5.1163,-0.1025,-0.1074,0.371,0.6884,0.2295,-0.4394,0.0195,-0.1855,0.0976,0.083
2953,0,5.1163,-0.1513,-0.1172,0.3027,0.5712,0.0976,-0.4101,0.0293,-0.1709,0.1904,0.0635
2954,0,5.1163,-0.0976,-0.1367,-0.0879,0.3173,0.1172,-0.2734,0.0537,-0.1806,0.122,0.0586
2955,0,5.1163,-0.0244,-0.0928,-0.1513,-0.0195,0.0439,-0.0879,0.0391,-0.1318,0.0976,0.0488
2956,0,5.1163,-0.0293,-0.0635,-0.4638,-0.0928,-0.2392,0.288,0.0537,-0.1123,0.0732,0.0439
2957,0,5.1163,-0.166,-0.083,-1.4695,-0.2441,-0.332,0.6444,0.083,-0.0879,0.1172,0.083
2958,0,5.1163,-0.2539,-0.0342,-0.1806,-0.2148,-0.1806,0.7177,0.0635,-0.0928,0.1074,0.0635
2959,0,5.1163,-0.1953,0.0537,2.0016,0.1074,0.1806,0.8641,0.0049,-0.0976,0.1416,-0.0049
2960,0,5.1163,-0.2197,0.083,2.2604,0.0537,0.454,1.1668,-0.0488,-0.2685,0.2197,0.166
2961,0,5.1163,-0.2002,-0.0195,1.8503,0.122,0.0195,1.1668,-0.0049,-0.4247,0.2295,0.1806
2962,0,5.1163,-0.0342,-0.1562,0.8006,0.2832,-0.0928,0.7762,0.0537,-0.2587,0.0976,0.0098
2963,0,5.1163,0.1709,-0.1855,-0.9422,0.2539,-0.2539,0.5663,0.1172,0.0293,-0.0146,-0.0195
2964,0,5.1163,0.4247,-0.1025,-1.572,0.2343,-0.3954,0.3222,0.166,0.1318,-0.0244,0.0195
2965,0,5.1163,0.5321,0.122,-1.5134,0.1806,-0.2295,0.1074,0.1709,0.2148,-0.0976,-0.1465
2966,0,5.1163,0.4491,0.2636,-1.8942,-0.0683,-0.2148,-0.1367,0.1806,0.1465,-0.2929,-0.2587
2967,0,5.1163,0.3417,0.2392,-1.4597,-0.3954,-0.2099,-0.0928,-0.0488,0.0146,-0.0244,-0.0586
2968,0,5.1163,0.2295,0.2148,-0.8641,-0.6688,-0.1611,-0.0537,-0.205,0.083,0.205,0.0586
2969,0,5.1163,0.0781,0.1465,-0.5907,-0.7714,-0.0488,0.1611,-0.0342,0.1416,0.1904,-0.1074
2970,0,5.1163,0,0.122,-0.1904,-0.6102,-0.0098,0.4833,0,0.1025,0.0781,-0.1416
2971,0,5.1163,-0.0098,0.0781,0.083,-0.2246,-0.083,0.4296,-0.0781,0.0537,0.1074,0.0488
2972,0,5.1163,-0.0244,-0.0146,0.1367,0,0.0537,0.3613,-0.1025,0.1367,0.083,0.0244
2973,0,5.1163,-0.122,-0.0732,0.122,0.2148,0.1318,0.3466,-0.1123,0.1269,-0.0488,-0.1074
2974,0,5.1163,-0.122,-0.0879,0.4491,0.4003,0.1025,0.205,-0.0928,0.083,-0.1269,-0.0488
2975,0,5.1163,-0.1318,-0.083,0.6737,0.5077,0.1123,-0.1953,-0.083,0.122,-0.1758,0.0586
2976,0,5.1163,-0.1611,-0.0537,0.8055,0.4003,0.1562,-0.7225,-0.0879,0.0879,-0.2197,0.0342
2977,0,5.1163,-0.166,-0.0732,0.7665,0.2441,0.0976,-0.6493,-0.083,0.0683,-0.205,0.0098
2978,0,5.1163,-0.1904,-0.0976,0.6054,0.1513,0.0342,-0.62,-0.0049,0.083,-0.1416,0.1172
2979,0,5.1163,-0.1953,-0.122,0.1416,-0.0195,-0.0879,-0.371,0.0293,0.0537,-0.122,0.1465
2980,0,5.1163,-0.1074,-0.0732,-0.3466,-0.1416,-0.122,-0.1904,0.0586,0.0635,-0.1123,0.1367
2981,0,5.1163,-0.1318,0.1025,-0.6688,-0.0391,-0.0195,-0.2587,0.0781,0.1367,-0.0635,0.1465
2982,0,5.1163,-0.1367,0.0488,0.2539,0.0098,0.1611,-0.1318,0.0781,0.0683,0.0537,0.083
2983,0,5.1163,-0.0928,-0.083,1.8503,-0.1172,0.4687,-0.122,-0.1025,0.0391,0.1025,0.0098
2984,0,5.1163,0.0098,-0.2002,2.4508,-0.1758,0.2295,-0.0146,-0.0439,0.0879,0.1367,0.0244
2985,0,5.1163,0.0781,-0.3173,1.9089,-0.166,-0.0244,0.0391,0.0488,0.1953,0.1904,0.0146
2986,0,5.1163,0.1367,-0.3124,0.9569,-0.1465,-0.0928,-0.1953,-0.2929,0.0732,0.1465,-0.0195
2987,0,5.1163,0.2685,-0.2734,-0.4931,-0.1562,-0.1611,-0.4736,-0.4052,-0.2929,0.0635,0
2988,0,5.1163,0.205,-0.2587,-2.0846,-0.205,-0.1562,-0.6102,-0.288,-0.4101,-0.0098,-0.0439
2989,0,5.1163,0.1318,-0.1513,-1.7526,-0.1709,-0.1709,-0.7372,0.1709,-0.1709,0.0781,-0.0098
2990,0,5.1163,0.1074,0.1562,-1.4402,-0.1123,-0.1123,-0.5321,0.3027,0.0635,0.122,-0.0391
2991,0,5.1163,0.0195,0.4638,-1.3572,-0.122,-0.1025,-0.332,0.4394,0.1855,0.1074,-0.0537
2992,0,5.1163,-0.0391,0.4784,-1.0008,-0.1806,-0.166,-0.2343,0.5126,0.1806,0.1318,0.0293
2993,0,5.1163,-0.0488,0.371,-0.6542,-0.1709,-0.1318,0.0342,0.62,-0.0293,0.1123,-0.0098
2994,0,5.1163,-0.0098,0.288,-0.3466,-0.249,-0.0391,0.3173,0.0488,-0.3613,0.0488,-0.0049
2995,0,5.1163,-0.0098,0.1318,-0.1367,-0.2295,0.0488,0.498,0.1074,-0.3271,0.0928,-0.0098
2996,0,5.1163,-0.0098,0.1172,-0.0635,-0.1074,0.2636,0.5761,0.1758,-0.0781,0.0732,-0.0439
2997,0,5.1163,0,0.0879,-0.4736,0.122,0.1562,0.6884,-0.2685,0.0049,0.0439,-0.0293
2998,0,5.1163,-0.0635,-0.0635,-0.8983,0.2295,-0.1123,0.7079,-0.6932,-0.0928,0.0098,-0.0488
2999,0,5.1163,-0.1123,-0.083,0.1904,0.4003,0.0244,0.5468,-0.4296,-0.0342,0.0635,0.1172
3000,0,5.1163,-0.1123,-0.1367,1.6013,0.5907,0.1611,0.3515,-0.083,0.2148,0.1025,0.1855
3001,0,5.1163,-0.1611,-0.166,2.192,0.6249,0.6298,0.1806,-0.3515,0.2441,0.0635,0.0879
3002,0,5.1163,-0.1513,-0.2099,1.8796,0.5858,0.786,0.0342,-0.3222,0.122,-0.0635,-0.0635
3003,0,5.1163,-0.0928,-0.3417,1.0984,0.3173,0.4101,-0.0342,-0.2295,0.0683,-0.1562,-0.1513
3004,0,5.1163,0.0146,-0.3613,-0.0293,0.083,-0.2343,-0.0488,-0.4687,-0.249,-0.2246,-0.0537
3005,0,5.1163,0.1025,-0.4296,-0.8934,0.0146,-0.6932,-0.0781,-0.4052,-0.288,-0.1953,0.0781
3006,0,5.1163,0.122,-0.3076,-0.8739,0.0195,-0.5273,-0.1123,0.1465,0.0146,-0.0439,0.0146
3007,0,5.1163,0.2246,0.0098,-0.664,-0.0195,-0.4833,-0.205,0.8104,0.2197,0.0537,0.0049
3008,0,5.1163,0.2783,0.2099,-0.5614,-0.0732,-0.4101,-0.2148,1.201,0.1953,0.0195,0.0098
3009,0,5.1163,0.2392,0.2441,-0.332,-0.083,-0.1806,-0.1562,0.4784,0.0195,-0.1025,-0.0146
3010,0,5.1163,0.1855,0.1806,-0.1513,-0.1172,-0.0928,-0.1367,-0.2929,-0.3027,-0.1562,-0.0439
3011,0,5.1163,0.0976,0.1367,-0.1074,-0.1806,-0.0391,-0.1172,-0.0586,-0.3417,-0.1074,0.0391
3012,0,5.1163,0.0049,0.1025,-0.0879,-0.1904,0.0146,-0.1172,0.0488,-0.0976,-0.0342,0.1416
3013,0,5.1163,-0.0342,0.0342,-0.0146,-0.1611,0.0879,-0.0293,-0.2295,0.122,0.083,0.2099
3014,0,5.1163,-0.0976,0.0049,0.0488,-0.1513,0.1562,0.0244,-0.3417,0.1953,0.0244,0.1269
3015,0,5.1163,-0.122,-0.0244,0.0635,-0.1416,0.1611,0.0195,-0.0879,0.1367,-0.0049,0.0293
3016,0,5.1163,-0.1465,-0.0683,0.0586,-0.1318,0.1562,0.1074,0.1465,0.166,0.0781,0.0683
3017,0,5.1163,-0.1904,-0.0683,0.0439,-0.1074,0.1709,0.1611,0.1709,0.1953,0.0098,0.0586
3018,0,5.1163,-0.1465,-0.0488,0.0635,-0.0586,0.1611,0.1269,0.332,0.288,0.0586,-0.0049
3019,0,5.1163,-0.1123,-0.0244,0.1074,-0.0635,0.1513,0.1074,0.1123,0.1416,0.0683,-0.0049
3020,0,5.1163,-0.0928,0.0049,0.1123,-0.0439,0.1562,0.0976,-0.2832,-0.3369,0.0098,-0.0537
3021,0,5.1163,-0.0879,0,0.1074,-0.0293,0.1172,0.0781,0.2539,-0.2978,0.0488,-0.1367
3022,0,5.1163,-0.0732,0.0244,0.0537,-0.0342,0.0781,0.0342,0.4491,-0.0342,0.0879,-0.1074
3023,0,5.1163,-0.0439,0.0146,0.0439,-0.0049,0.0439,0.0537,0.1416,-0.0049,0.1465,-0.0439
3024,0,5.1163,-0.0293,0.0098,0.0732,-0.0098,0.0244,0.0683,-0.1758,-0.0635,0.1074,-0.0537
3025,0,5.1163,0.0098,0.0537,0.0635,0.0342,-0.0098,0.0586,-0.3271,-0.0976,0.0976,-0.0439
3026,0,5.1163,0.0342,0.0293,0.0293,0.0488,-0.0439,0.083,-0.537,-0.0049,0.0879,-0.0879
3027,0,5.1163,0.0195,0.0146,0,0.0293,-0.0439,0.0537,-0.6591,0.1709,0.0781,-0.0635
3028,0,5.1163,0.0537,0.0488,0,0.0732,-0.0439,0.0098,-0.249,0.1904,0.0635,0.0293
3029,0,5.1163,0.0781,0.0488,-0.0342,0.0293,-0.0976,-0.0439,0.3613,0.0439,0.0976,0.1172
3030,0,5.1163,0.0244,0.0049,-0.0586,-0.0049,-0.0928,-0.0976,0.2539,0.0098,-0.0049,0.0879
3031,0,5.1163,0.0635,0.0049,-0.0098,0.0098,-0.0781,-0.0976,-0.0586,-0.0098,0.0244,0.0683
3032,0,5.1163,0.0976,0.0146,0.0146,0,-0.0537,-0.1318,-0.4199,0.0244,-0.0195,0.0391
3033,0,5.1163,0.1025,0.0049,-0.1611,0.0244,-0.0391,-0.1318,-0.3027,-0.0391,-0.0195,0.0293
3034,0,5.1163,0.1074,0.0098,-0.5517,0.0244,-0.0635,-0.1318,0.2099,-0.0391,0.0195,0.0146
3035,0,5.1163,0.0976,0.1074,-0.2636,0.0683,-0.0635,-0.1611,-0.0781,-0.0342,0.0244,0.0244
3036,0,5.1163,0.0488,0.0537,-0.2832,0.0683,-0.1123,-0.1513,-0.166,-0.0586,0,-0.0049
3037,0,5.1163,-0.0439,-0.0049,-0.0391,0.0537,-0.2246,-0.1367,-0.1709,-0.0049,-0.0195,-0.0098
3038,0,5.1163,-0.1074,-0.0049,1.1375,0.1172,-0.1513,-0.1513,0.2099,0.1367,0.0146,0.0293
3039,0,5.1163,-0.1123,-0.2295,2.0407,0.1367,0.1269,-0.1758,0.371,0.2392,0.0928,0.0439
3040,0,5.1163,-0.0732,-0.3906,1.777,0.0976,0.1904,-0.1562,-0.1123,-0.0049,0.1025,0.0879
3041,0,5.1163,0,-0.4491,0.2978,0.0488,0.4199,-0.0976,0.0732,-0.2343,-0.0635,-0.0146
3042,0,5.1163,0.083,-0.3808,-1.3914,0.0439,0.703,-0.0146,0.5321,-0.1709,-0.1855,-0.122
3043,0,5.1163,0.1806,-0.332,-2.2848,-0.0439,0.0439,0.0244,0.664,-0.2343,-0.2099,-0.0781
3044,0,5.1163,0.1025,-0.3515,-2.3287,-0.1465,-0.4491,0.0586,0.581,-0.1855,-0.166,0
3045,0,5.1163,-0.0342,-0.1367,-1.1961,-0.1318,-0.4199,0.1025,0.1513,-0.0586,-0.1074,0.0439
3046,0,5.1163,0.0391,0.2685,-0.0879,-0.0244,-0.2539,0.0732,-0.1269,0.0146,-0.0537,0.0976
3047,0,5.1163,0.1123,0.4931,0.0732,0.0244,-0.122,0.0976,-0.1025,0.0244,-0.0049,0.0537
3048,0,5.1163,0.0342,0.5614,0.2197,0.0244,-0.0928,0.122,-0.0879,-0.0732,0.0342,0.0781
3049,0,5.1163,-0.0195,0.5956,0.4589,0.0439,-0.0488,0.1074,-0.2197,0,0.0195,0.0635
